Zipcode,Dispensary Count,Patient Count,Latitude,Longitude,Nearest Disp Distance,Nearest Disp Zipcode,Pop,Patient Density,Patient Miles,Population Miles
15451,0,31,39.74,-79.84,12.15968608,15401,,#DIV/0!,376.9502685,0
15612,0,18,40.14,-79.6,12.15104026,15601,,#DIV/0!,218.7187247,0
15681,0,289,40.48,-79.44,12.14930137,15650,,#DIV/0!,3511.148096,0
15960,0,25,40.5,-78.85,12.14909666,15901,,#DIV/0!,303.7274165,0
16659,0,6,40.16,-78.39,12.14229234,16634,,#DIV/0!,72.85375404,0
15940,0,53,40.5,-78.63,12.11461321,16602,,#DIV/0!,642.0745001,0
16240,0,93,41.02,-79.22,12.11433376,15825,,#DIV/0!,1126.63304,0
15711,0,15,41.01,-78.96,12.09954407,15825,,#DIV/0!,181.4931611,0
15745,0,13,40.62,-78.92,12.09300023,15701,,#DIV/0!,157.209003,0
15021,0,312,40.38,-80.39,12.08247454,15275,,#DIV/0!,3769.732056,0
15482,0,32,40.06,-79.77,12.02541225,15401,,#DIV/0!,384.813192,0
15479,0,44,40.15,-79.74,12.02370583,15642,,#DIV/0!,529.0430565,0
19534,0,101,40.57,-75.89,12.02206229,19605,,#DIV/0!,1214.228291,0
15679,0,144,40.15,-79.63,12.02170914,15601,,#DIV/0!,1731.126116,0
16211,0,2,40.79,-79.2,12.02061385,15701,,#DIV/0!,24.0412277,0
15764,0,2,40.99,-79.03,12.01817356,15825,,#DIV/0!,24.03634712,0
17884,0,8,41.05,-76.67,12.00363091,17815,,#DIV/0!,96.02904728,0
18427,0,14,41.4,-75.41,11.92811298,18519,,#DIV/0!,166.9935817,0
19543,0,306,40.15,-75.9,11.91859656,19611,,#DIV/0!,3647.090547,0
15759,0,53,40.77,-79.04,11.85344162,15701,,#DIV/0!,628.2324059,0
17557,0,522,40.1,-76.09,11.84129778,17601,,#DIV/0!,6181.157441,0
17570,0,5,40.13,-76.57,11.83625924,17520,,#DIV/0!,59.1812962,0
18972,0,150,40.53,-75.12,11.83596575,18902,,#DIV/0!,1775.394863,0
16246,0,2,40.79,-79.18,11.83567586,15701,,#DIV/0!,23.67135172,0
17327,0,414,39.79,-76.73,11.82968364,17408,,#DIV/0!,4897.489027,0
16250,0,8,40.78,-79.23,11.81267944,15701,,#DIV/0!,94.50143552,0
16403,0,304,41.8,-80.06,11.79164398,16335,,#DIV/0!,3584.65977,0
16055,0,401,40.73,-79.73,11.77724942,15068,,#DIV/0!,4722.677017,0
19550,0,18,40.45,-76.25,11.74880859,17042,,#DIV/0!,211.4785546,0
16673,0,250,40.33,-78.39,11.74162629,16602,,#DIV/0!,2935.406573,0
18322,0,127,40.92,-75.4,11.74114362,18360,,#DIV/0!,1491.12524,0
17861,0,6,40.77,-77.08,11.7229297,17870,,#DIV/0!,70.3375782,0
15955,0,67,40.31,-78.69,11.7004657,15901,,#DIV/0!,783.9312019,0
15050,0,90,40.59,-80.47,11.65267264,15001,,#DIV/0!,1048.740538,0
17567,0,12,40.21,-76.11,11.62731735,19610,,#DIV/0!,139.5278082,0
18977,0,179,40.28,-74.87,11.62501297,18974,,#DIV/0!,2080.877322,0
15920,0,28,40.47,-79.05,11.61162216,15701,,#DIV/0!,325.1254205,0
16624,0,2,40.57,-78.6,11.58396099,16602,,#DIV/0!,23.16792198,0
17985,0,85,40.93,-76.25,11.5226966,17815,,#DIV/0!,979.429211,0
15460,0,3,39.81,-79.91,11.51291907,15401,,#DIV/0!,34.53875721,0
17231,0,9,39.85,-77.84,11.50778929,17201,,#DIV/0!,103.5701036,0
18603,0,1084,41.05,-76.24,11.50407174,17815,,#DIV/0!,12470.41377,0
18617,0,126,41.17,-76.07,11.48829983,18702,,#DIV/0!,1447.525779,0
15366,0,12,40.16,-79.97,11.48626607,15102,,#DIV/0!,137.8351928,0
16141,0,61,40.83,-80.4,11.47884413,16101,,#DIV/0!,700.2094919,0
18621,0,250,41.25,-76.1,11.47773946,18704,,#DIV/0!,2869.434865,0
15828,0,41,41.32,-79.14,11.47517698,15825,,#DIV/0!,470.4822562,0
15777,0,2,40.7,-78.96,11.40834021,15701,,#DIV/0!,22.81668042,0
15439,0,2,39.74,-79.81,11.40283624,15401,,#DIV/0!,22.80567248,0
17730,0,17,41.11,-76.88,11.39089943,17701,,#DIV/0!,193.6452903,0
19529,0,174,40.63,-75.87,11.38277057,18051,,#DIV/0!,1980.602079,0
17878,0,57,41.15,-76.36,11.36797982,17815,,#DIV/0!,647.9748497,0
17517,0,706,40.23,-76.13,11.36134542,19610,,#DIV/0!,8021.109867,0
19554,0,32,40.51,-76.1,11.34571607,19605,,#DIV/0!,363.0629142,0
17771,0,137,41.39,-77.08,11.34387898,17701,,#DIV/0!,1554.11142,0
19549,0,27,40.58,-76.02,11.3190543,17901,,#DIV/0!,305.6144661,0
18921,0,10,40.53,-75.17,11.30645618,18951,,#DIV/0!,113.0645618,0
19507,0,142,40.47,-76.29,11.29054911,17042,,#DIV/0!,1603.257974,0
17862,0,13,40.86,-77.06,11.27064261,17870,,#DIV/0!,146.5183539,0
18250,0,210,40.82,-75.84,11.26148388,18201,,#DIV/0!,2364.911615,0
16120,0,71,40.85,-80.45,11.24628732,16101,,#DIV/0!,798.4863997,0
15610,0,158,40.15,-79.42,11.2402701,15650,,#DIV/0!,1775.962676,0
16225,0,4,41.26,-79.25,11.22971735,15825,,#DIV/0!,44.9188694,0
17920,0,9,40.81,-76.34,11.20544488,17872,,#DIV/0!,100.8490039,0
19567,0,338,40.36,-76.18,11.1713259,19610,,#DIV/0!,3775.908154,0
17272,0,6,39.77,-77.62,11.15339082,17201,,#DIV/0!,66.92034492,0
17837,0,699,40.96,-76.89,11.15192182,17870,,#DIV/0!,7795.193352,0
15379,0,7,40.24,-80.43,11.15156908,15301,,#DIV/0!,78.06098356,0
17535,0,76,39.98,-76.02,11.14611701,19320,,#DIV/0!,847.1048928,0
15425,0,688,40.01,-79.58,11.1269468,15401,,#DIV/0!,7655.339398,0
15921,0,31,40.32,-78.7,11.11130315,15901,,#DIV/0!,344.4503977,0
17073,0,259,40.35,-76.21,11.10803593,17042,,#DIV/0!,2876.981306,0
15736,0,12,40.69,-79.34,11.09158455,15701,,#DIV/0!,133.0990146,0
17324,0,207,40.04,-77.18,11.08993866,17013,,#DIV/0!,2295.617303,0
17960,0,144,40.68,-75.99,11.05393211,17901,,#DIV/0!,1591.766224,0
17850,0,45,40.96,-76.86,11.04068134,17870,,#DIV/0!,496.8306603,0
15747,0,73,40.78,-79.15,11.04033582,15701,,#DIV/0!,805.9445149,0
15666,0,677,40.15,-79.54,11.03943529,15601,,#DIV/0!,7473.697691,0
17040,0,93,40.34,-77.3,11.01091859,17013,,#DIV/0!,1024.015429,0
16684,0,14,40.64,-78.3,11.00013567,16602,,#DIV/0!,154.0018994,0
15430,0,7,40.04,-79.65,10.99598652,15401,,#DIV/0!,76.97190564,0
19520,0,329,40.15,-75.83,10.99415837,19372,,#DIV/0!,3617.078104,0
15360,0,93,40.08,-80.07,10.93753919,15301,,#DIV/0!,1017.191145,0
18370,0,34,41.09,-75.34,10.91092167,18360,,#DIV/0!,370.9713368,0
16693,0,168,40.46,-78.2,10.89302298,16602,,#DIV/0!,1830.027861,0
17982,0,28,40.77,-76.04,10.87072173,17901,,#DIV/0!,304.3802084,0
15962,0,12,40.39,-78.72,10.84939549,15901,,#DIV/0!,130.1927459,0
19503,0,99,40.4,-75.58,10.82380002,19464,,#DIV/0!,1071.556202,0
16853,0,61,40.94,-77.79,10.81732351,16801,,#DIV/0!,659.8567341,0
15770,0,7,41.01,-79.14,10.81467838,15825,,#DIV/0!,75.70274866,0
17241,0,550,40.17,-77.4,10.7840682,17013,,#DIV/0!,5931.23751,0
17069,0,3,40.46,-76.98,10.76368625,17110,,#DIV/0!,32.29105875,0
15476,0,8,39.87,-79.92,10.71998317,15401,,#DIV/0!,85.75986536,0
17265,0,18,40.06,-77.76,10.70133573,17201,,#DIV/0!,192.6240431,0
15063,0,662,40.19,-79.92,10.68958429,15102,,#DIV/0!,7076.5048,0
15351,0,52,39.88,-79.92,10.65240095,15401,,#DIV/0!,553.9248494,0
15863,0,19,41.01,-78.84,10.65231984,15801,,#DIV/0!,202.394077,0
15053,0,10,40.38,-80.36,10.65102042,15275,,#DIV/0!,106.5102042,0
16234,0,6,41.13,-79.28,10.63630231,15825,,#DIV/0!,63.81781386,0
15783,0,2,40.6,-79.35,10.60737437,15701,,#DIV/0!,21.21474874,0
17529,0,143,40.04,-76.1,10.60605952,17602,,#DIV/0!,1516.666511,0
15059,0,209,40.63,-80.45,10.60582008,15001,,#DIV/0!,2216.616397,0
17981,0,147,40.62,-76.39,10.56532432,17901,,#DIV/0!,1553.102675,0
17921,0,349,40.78,-76.34,10.56532194,17901,,#DIV/0!,3687.297357,0
17853,0,96,40.69,-77,10.56381031,17870,,#DIV/0!,1014.12579,0
15684,0,54,40.46,-79.5,10.56273784,15601,,#DIV/0!,570.3878434,0
19526,0,662,40.55,-75.98,10.56233482,19605,,#DIV/0!,6992.265651,0
15716,0,20,40.47,-79.19,10.56202121,15701,,#DIV/0!,211.2404242,0
18252,0,576,40.8,-75.93,10.560541,18201,,#DIV/0!,6082.871616,0
15943,0,150,40.47,-78.83,10.54135571,15901,,#DIV/0!,1581.203357,0
18056,0,92,40.45,-75.55,10.53853904,18103,,#DIV/0!,969.5455917,0
15413,0,15,39.99,-79.87,10.53849594,15401,,#DIV/0!,158.0774391,0
18618,0,217,41.37,-76.02,10.52057079,18704,,#DIV/0!,2282.963861,0
16662,0,181,40.31,-78.32,10.51063192,16634,,#DIV/0!,1902.424378,0
18353,0,582,40.9,-75.36,10.46923689,18360,,#DIV/0!,6093.09587,0
15776,0,2,41.01,-79.11,10.46885108,15825,,#DIV/0!,20.93770216,0
16155,0,3,41.07,-80.51,10.45901564,16101,,#DIV/0!,31.37704692,0
19351,0,3,39.78,-75.89,10.43373573,19348,,#DIV/0!,31.30120719,0
15717,0,582,40.43,-79.26,10.42399653,15650,,#DIV/0!,6066.76598,0
15930,0,5,40.29,-78.72,10.40847654,15901,,#DIV/0!,52.0423827,0
18214,0,139,40.79,-76.08,10.40389537,17901,,#DIV/0!,1446.141456,0
18091,0,319,40.84,-75.29,10.4034822,18045,,#DIV/0!,3318.710822,0
17306,0,20,39.98,-77.25,10.40330743,17325,,#DIV/0!,208.0661486,0
15629,0,50,40.6,-79.56,10.36987412,15068,,#DIV/0!,518.493706,0
17976,0,296,40.82,-76.21,10.36369185,17901,,#DIV/0!,3067.652788,0
17017,0,71,40.65,-76.87,10.36366388,17870,,#DIV/0!,735.8201355,0
15958,0,35,40.39,-78.73,10.36347332,15901,,#DIV/0!,362.7215662,0
15329,0,56,40.02,-80.25,10.36278437,15301,,#DIV/0!,580.3159247,0
16314,0,233,41.51,-80.04,10.36077687,16335,,#DIV/0!,2414.061011,0
17225,0,809,39.79,-77.72,10.35115217,17201,,#DIV/0!,8374.082106,0
18079,0,24,40.74,-75.66,10.35025188,18051,,#DIV/0!,248.4060451,0
17560,0,250,39.9,-76.23,10.34918604,17602,,#DIV/0!,2587.29651,0
18953,0,10,40.53,-75.19,10.3377463,18015,,#DIV/0!,103.377463,0
18038,0,163,40.78,-75.51,10.33591501,18109,,#DIV/0!,1684.754147,0
17257,0,1398,40.04,-77.52,10.25670667,17201,,#DIV/0!,14338.87592,0
